"/reference_point/position[3]_x","/reference_point/position[3]_y","/reference_point/position[0]_x","/reference_point/position[0]_y","/joint_states/position[3]_x","/joint_states/position[3]_y"
-494215.4763,0.785,-494215.4763,1.945713241e-06,-494215.5097,-0.0128050909,
-494215.443,0.785,-494215.443,2.257741311e-06,-494215.4763,-0.0137329483,
-494215.4097,0.785,-494215.4097,2.474716711e-06,-494215.443,-0.0128050909,
-494215.3763,0.785,-494215.3763,2.578566363e-06,-494215.4097,-0.01332060051,
-494215.343,0.785,-494215.343,2.600081805e-06,-494215.3763,-0.01270192909,
-494215.3097,0.785,-494215.3097,2.519708811e-06,-494215.343,-0.01239274311,
-494215.2763,0.785,-494215.2763,2.383404713e-06,-494215.3097,-0.01342361259,
-494215.243,0.785,-494215.243,2.163012772e-06,-494215.2763,-0.0137329483,
-494215.2097,0.785,-494215.2097,1.894619835e-06,-494215.243,-0.01270192909,
-494215.1763,0.785,-494215.1763,1.639939806e-06,-494215.2097,-0.0128050909,
-494215.143,0.785,-494215.143,1.328517242e-06,-494215.1763,-0.01259891701,
-494215.1097,0.785,-494215.1097,1.015412189e-06,-494215.143,-0.0128050909,
-494215.0763,0.785,-494215.0763,7.550470078e-07,-494215.1097,-0.0130112648,
-494215.043,0.785,-494215.043,4.695484407e-07,-494215.0763,-0.01270192909,
-494215.0097,0.785,-494215.0097,2.111549542e-07,-494215.043,-0.01362978649,
-494214.9763,0.785,-494214.9763,1.556071535e-08,-494215.0097,-0.0128050909,
-494214.943,0.785,-494214.943,-1.792340033e-07,-494214.9763,-0.0132174387,
-494214.9097,0.785,-494214.9097,-3.364108621e-07,-494214.943,-0.0128050909,
-494214.8763,0.785,-494214.8763,-4.410938299e-07,-494214.9097,-0.0128050909,
-494214.843,0.785,-494214.843,-5.293158666e-07,-494214.8763,-0.01383596039,
-494214.8097,0.785,-494214.8097,-5.83346943e-07,-494214.843,-0.01218656921,
-494214.7764,0.785,-494214.7764,-6.049512227e-07,-494214.8097,-0.01239274311,
-494214.743,0.785,-494214.743,-6.047533539e-07,-494214.7764,-0.01125871181,
-494214.7097,0.785,-494214.7097,-5.79494616e-07,-494214.743,-0.01239274311,
-494214.6763,0.785,-494214.6763,-5.388551214e-07,-494214.7097,-0.0141452961,
-494214.643,0.785,-494214.643,-4.711449754e-07,-494214.6763,-0.0128050909,
-494214.6097,0.785,-494214.6097,-3.843918119e-07,-494214.643,-0.0128050909,
-494214.5763,0.785,-494214.5763,-2.976577264e-07,-494214.6097,-0.01146488571,
-494214.543,0.785,-494214.543,-1.858076017e-07,-494214.5763,-0.01125871181,
-494214.5097,0.785,-494214.5097,-6.695408383e-08,-494214.543,-0.01146488571,
-494214.4763,0.785,-494214.4763,3.674721927e-08,-494214.5097,-0.01218656921,
-494214.443,0.785,-494214.443,1.554341994e-07,-494214.4763,-0.01146488571,
-494214.4097,0.785,-494214.4097,2.669996173e-07,-494214.443,-0.01218656921,
-494214.3763,0.785,-494214.3763,3.534879055e-07,-494214.4097,-0.0120834074,
-494214.343,0.785,-494214.343,4.40104978e-07,-494214.3763,-0.01362978649,
-494214.3097,0.785,-494214.3097,5.080419831e-07,-494214.343,-0.01290810299,
-494214.2763,0.785,-494214.2763,5.493408787e-07,-494214.3097,-0.0122895813,
-494214.243,0.785,-494214.243,5.761208015e-07,-494214.2763,-0.01259891701,
-494214.2097,0.785,-494214.2097,5.789889971e-07,-494214.243,-0.01146488571,
-494214.1763,0.785,-494214.1763,5.634253932e-07,-494214.2097,-0.01259891701,
-494214.143,0.785,-494214.143,5.27869937e-07,-494214.1763,-0.01198039532,
-494214.1097,0.785,-494214.1097,4.777230894e-07,-494214.143,-0.01352677441,
-494214.0763,0.785,-494214.0763,4.263344933e-07,-494214.1097,-0.01404213428,
-494214.043,0.785,-494214.043,3.600927535e-07,-494214.0763,-0.01362978649,
-494214.0097,0.785,-494214.0097,2.905268905e-07,-494214.043,-0.01187723351,
-494213.9763,0.785,-494213.9763,2.306828521e-07,-494214.0097,-0.0124957552,
-494213.943,0.785,-494213.943,1.630239086e-07,-494213.9763,-0.01146488571,
-494213.9097,0.785,-494213.9097,9.980786619e-08,-494213.943,-0.0120834074,
-494213.8763,0.785,-494213.8763,5.047522267e-08,-494213.9097,-0.01383596039,
-494213.843,0.785,-494213.843,-3.164035546e-10,-494213.8763,-0.0139391222,
-494213.8097,0.785,-494213.8097,-4.307617833e-08,-494213.843,-0.01362978649,
-494213.7764,0.785,-494213.7764,-7.304471395e-08,-494213.8097,-0.0132174387,
-494213.743,0.785,-494213.743,-1.001999001e-07,-494213.7764,-0.01167105961,
-494213.7097,0.785,-494213.7097,-1.192320477e-07,-494213.743,-0.01270192909,
-494213.6763,0.785,-494213.6763,-1.294941922e-07,-494213.7097,-0.0120834074,
-494213.643,0.785,-494213.643,-1.350656952e-07,-494213.6763,-0.01239274311,
-494213.6097,0.785,-494213.6097,-1.345616906e-07,-494213.643,-0.01198039532,
-494213.5763,0.785,-494213.5763,-1.296913141e-07,-494213.6097,-0.01270192909,
-494213.543,0.785,-494213.543,-1.190819632e-07,-494213.5763,-0.01362978649,
-494213.5097,0.785,-494213.5097,-1.036208391e-07,-494213.543,-0.0120834074,
-494213.4763,0.785,-494213.4763,-8.70076561e-08,-494213.5097,-0.01362978649,
-494213.443,0.785,-494213.443,-6.443453398e-08,-494213.4763,-0.0137329483,
-494213.4097,0.785,-494213.4097,-3.933630876e-08,-494213.443,-0.0122895813,
-494213.3763,0.785,-494213.3763,-1.660861783e-08,-494213.4097,-0.01198039532,
-494213.343,0.785,-494213.343,1.034833059e-08,-494213.3763,-0.0128050909,
-494213.3097,0.785,-494213.3097,3.671776172e-08,-494213.343,-0.0137329483,
-494213.2764,0.785,-494213.2764,5.802839623e-08,-494213.3097,-0.01404213428,
-494213.243,0.785,-494213.243,8.048460381e-08,-494213.2764,-0.0137329483,
-494213.2097,0.785,-494213.2097,9.948532212e-08,-494213.243,-0.01239274311,
-494213.1764,0.785,-494213.1764,1.124378207e-07,-494213.2097,-0.01259891701,
-494213.143,0.785,-494213.143,1.231299341e-07,-494213.1764,-0.0141452961,
-494213.1097,0.785,-494213.1097,1.286764485e-07,-494213.143,-0.01218656921,
-494213.0763,0.785,-494213.0763,1.291820487e-07,-494213.1097,-0.01259891701,
-494213.043,0.785,-494213.043,1.251045764e-07,-494213.0763,-0.01146488571,
-494213.0097,0.785,-494213.0097,1.168822666e-07,-494213.043,-0.01146488571,
-494212.9763,0.785,-494212.9763,1.072709168e-07,-494213.0097,-0.0128050909,
-494212.943,0.785,-494212.943,9.389935959e-08,-494212.9763,-0.01311427689,
-494212.9097,0.785,-494212.9097,7.904490136e-08,-494212.943,-0.0122895813,
-494212.8763,0.785,-494212.8763,6.574336786e-08,-494212.9097,-0.0128050909,
-494212.843,0.785,-494212.843,5.018863478e-08,-494212.8763,-0.01270192909,
-494212.8097,0.785,-494212.8097,3.51688361e-08,-494212.843,-0.01352677441,
-494212.7764,0.785,-494212.7764,2.30954338e-08,-494212.8097,-0.01435146999,
-494212.743,0.785,-494212.743,1.028174494e-08,-494212.7764,-0.0130112648,
-494212.7097,0.785,-494212.7097,-9.022835344e-10,-494212.743,-0.01445448208,
-494212.6763,0.785,-494212.6763,-9.059396315e-09,-494212.7097,-0.01424830818,
-494212.643,0.785,-494212.643,-1.683683041e-08,-494212.6763,-0.01187723351,
-494212.6097,0.785,-494212.6097,-2.274178081e-08,-494212.643,-0.01290810299,
-494212.5763,0.785,-494212.5763,-2.636394594e-08,-494212.6097,-0.0128050909,
-494212.543,0.785,-494212.543,-2.902051952e-08,-494212.5763,-0.01259891701,
-494212.5097,0.785,-494212.5097,-3.014681014e-08,-494212.543,-0.0128050909,
-494212.4763,0.785,-494212.4763,-3.004011421e-08,-494212.5097,-0.0130112648,
-494212.443,0.785,-494212.443,-2.876363648e-08,-494212.4763,-0.01115569973,
-494212.4097,0.785,-494212.4097,-2.630758511e-08,-494212.443,-0.01187723351,
-494212.3763,0.785,-494212.3763,-2.334449792e-08,-494212.4097,-0.01218656921,
-494212.343,0.785,-494212.343,-1.901856165e-08,-494212.3763,-0.01198039532,
-494212.3097,0.785,-494212.3097,-1.393340871e-08,-494212.343,-0.01167105961,
-494212.2764,0.785,-494212.2764,-9.132315756e-09,-494212.3097,-0.0120834074,
-494212.243,0.785,-494212.243,-3.222342902e-09,-494212.2764,-0.01156804752,
-494212.2097,0.785,-494212.2097,2.785459187e-09,-494212.243,-0.01146488571,
-494212.1763,0.785,-494212.1763,7.824321527e-09,-494212.2097,-0.01187723351,
-494212.143,0.785,-494212.143,1.33599691e-08,-494212.1763,-0.01033085442,
-494212.1097,0.785,-494212.1097,1.83112671e-08,-494212.143,-0.01218656921,
-494212.0763,0.785,-494212.0763,2.193700769e-08,-494212.1097,-0.01218656921,
-494212.043,0.785,-494212.043,2.529542171e-08,-494212.0763,-0.01115569973,
-494212.0097,0.785,-494212.0097,2.758982668e-08,-494212.043,-0.01177422142,
-494211.9763,0.785,-494211.9763,2.864132325e-08,-494212.0097,-0.01259891701,
-494211.943,0.785,-494211.943,2.876320611e-08,-494211.9763,-0.01187723351,
-494211.9097,0.785,-494211.9097,2.777232059e-08,-494211.943,-0.01270192909,
-494211.8763,0.785,-494211.8763,2.731319374e-08,-494211.9097,-0.0122895813,
-494211.843,0.785,-494211.843,2.731319374e-08,-494211.8763,-0.01167105961,
-494211.8097,0.785,-494211.8097,2.731319374e-08,-494211.843,-0.01342361259,
-494211.7764,0.785,-494211.7764,2.731319374e-08,-494211.8097,-0.0130112648,
-494211.743,0.785,-494211.743,2.731319374e-08,-494211.7764,-0.01311427689,
-494211.7097,0.785,-494211.7097,2.731319374e-08,-494211.743,-0.01332060051,
-494211.6763,0.785,-494211.6763,2.731319374e-08,-494211.7097,-0.0137329483,
-494211.643,0.785,-494211.643,2.731319374e-08,-494211.6763,-0.0132174387,
-494211.6097,0.785,-494211.6097,2.731319374e-08,-494211.643,-0.01332060051,
-494211.5763,0.785,-494211.5763,2.731319374e-08,-494211.6097,-0.01259891701,
-494211.543,0.785,-494211.543,2.731319374e-08,-494211.5763,-0.0124957552,
-494211.5097,0.785,-494211.5097,2.731319374e-08,-494211.543,-0.01187723351,
-494211.4764,0.785,-494211.4764,2.731319374e-08,-494211.5097,-0.01342361259,
-494211.443,0.785,-494211.443,2.731319374e-08,-494211.4764,-0.01362978649,
-494211.4097,0.785,-494211.4097,2.731319374e-08,-494211.443,-0.01332060051,
-494211.3763,0.785,-494211.3763,2.731319374e-08,-494211.4097,-0.01383596039,
-494211.343,0.785,-494211.343,2.731319374e-08,-494211.3763,-0.01198039532,
-494211.3097,0.785,-494211.3097,2.731319374e-08,-494211.343,-0.0130112648,
-494211.2763,0.785,-494211.2763,2.731319374e-08,-494211.3097,-0.01187723351,
-494211.243,0.785,-494211.243,2.731319374e-08,-494211.2763,-0.01094937611,
-494211.2097,0.785,-494211.2097,2.731319374e-08,-494211.243,-0.0128050909,
-494211.1763,0.785,-494211.1763,2.731319374e-08,-494211.2097,-0.0132174387,
-494211.143,0.785,-494211.143,2.731319374e-08,-494211.1763,-0.0122895813,
-494211.1097,0.785,-494211.1097,2.731319374e-08,-494211.143,-0.01362978649,
-494211.0763,0.785,-494211.0763,2.731319374e-08,-494211.1097,-0.01342361259,
-494211.043,0.785,-494211.043,2.731319374e-08,-494211.0763,-0.0122895813,
-494211.0097,0.785,-494211.0097,2.731319374e-08,-494211.043,-0.01332060051,
-494210.9763,0.785,-494210.9763,2.731319374e-08,-494211.0097,-0.01383596039,
-494210.943,0.785,-494210.943,2.731319374e-08,-494210.9763,-0.01259891701,
-494210.9097,0.785,-494210.9097,2.731319374e-08,-494210.943,-0.0132174387,
-494210.8761,0.785,-494210.8761,2.731319374e-08,-494210.9097,-0.01352677441,
-494210.843,0.785,-494210.843,2.731319374e-08,-494210.8761,-0.0130112648,
-494210.8097,0.785,-494210.8097,2.731319374e-08,-494210.843,-0.01270192909,
-494210.7763,0.785,-494210.7763,2.731319374e-08,-494210.8097,-0.0130112648,
-494210.743,0.785,-494210.743,2.731319374e-08,-494210.7763,-0.01136187363,
-494210.7097,0.785,-494210.7097,2.731319374e-08,-494210.743,-0.01218656921,
-494210.6763,0.785,-494210.6763,2.731319374e-08,-494210.7097,-0.01156804752,
-494210.643,0.785,-494210.643,2.731319374e-08,-494210.6763,-0.01198039532,
-494210.6097,0.785,-494210.6097,2.731319374e-08,-494210.643,-0.0120834074,
-494210.5763,0.785,-494210.5763,2.731319374e-08,-494210.6097,-0.01218656921,
-494210.543,0.785,-494210.543,2.731319374e-08,-494210.5763,-0.0122895813,
-494210.5097,0.785,-494210.5097,2.731319374e-08,-494210.543,-0.01094937611,
-494210.4763,0.785,-494210.4763,2.731319374e-08,-494210.5097,-0.01187723351,
-494210.443,0.785,-494210.443,2.731319374e-08,-494210.4763,-0.01198039532,
-494210.4097,0.785,-494210.4097,2.731319374e-08,-494210.443,-0.01259891701,
-494210.3763,0.785,-494210.3763,2.731319374e-08,-494210.4097,-0.01136187363,
-494210.343,0.785,-494210.343,2.731319374e-08,-494210.3763,-0.01156804752,
-494210.3097,0.785,-494210.3097,2.731319374e-08,-494210.343,-0.01115569973,
-494210.2763,0.785,-494210.2763,2.731319374e-08,-494210.3097,-0.01198039532,
-494210.243,0.785,-494210.243,2.731319374e-08,-494210.2763,-0.0122895813,
-494210.2097,0.785,-494210.2097,2.731319374e-08,-494210.243,-0.01167105961,
-494210.1763,0.785,-494210.1763,2.731319374e-08,-494210.2097,-0.01332060051,
-494210.143,0.785,-494210.143,2.731319374e-08,-494210.1763,-0.0130112648,
-494210.1097,0.785,-494210.1097,2.731319374e-08,-494210.143,-0.0130112648,
-494210.0763,0.785,-494210.0763,2.731319374e-08,-494210.1097,-0.0122895813,
-494210.043,0.785,-494210.043,2.731319374e-08,-494210.0763,-0.01146488571,
-494210.0097,0.785,-494210.0097,2.731319374e-08,-494210.043,-0.01094937611,
-494209.9763,0.785,-494209.9763,2.731319374e-08,-494210.0097,-0.01167105961,
-494209.943,0.785,-494209.943,2.731319374e-08,-494209.9763,-0.01218656921,
-494209.9097,0.785,-494209.9097,2.731319374e-08,-494209.943,-0.01218656921,
-494209.8763,0.785,-494209.8763,2.731319374e-08,-494209.9097,-0.01218656921,
-494209.843,0.785,-494209.843,2.731319374e-08,-494209.8764,-0.01218656921,
-494209.8097,0.785,-494209.8097,2.731319374e-08,-494209.843,-0.01218656921,
-494209.7763,0.785,-494209.7763,2.731319374e-08,-494209.8097,-0.01218656921,
-494209.743,0.785,-494209.743,2.731319374e-08,-494209.7764,-0.01218656921,
-494209.7097,0.785,-494209.7097,2.731319374e-08,-494209.743,-0.01218656921,
-494209.6763,0.785,-494209.6763,2.731319374e-08,-494209.7097,-0.01218656921,
-494209.643,0.785,-494209.643,2.731319374e-08,-494209.6763,-0.01218656921,
-494209.6097,0.785,-494209.6097,2.731319374e-08,-494209.643,-0.01218656921,
-494209.5763,0.785,-494209.5763,2.731319374e-08,-494209.6097,-0.01218656921,
-494209.543,0.785,-494209.543,2.731319374e-08,-494209.5763,-0.01218656921,
-494209.5097,0.785,-494209.5097,2.731319374e-08,-494209.543,-0.01218656921,
-494209.4763,0.785,-494209.4763,2.731319374e-08,-494209.5097,-0.01218656921,
-494209.443,0.785,-494209.443,2.731319374e-08,-494209.4763,-0.01218656921,
-494209.4097,0.785,-494209.4097,2.731319374e-08,-494209.443,-0.01218656921,
-494209.3763,0.785,-494209.3763,2.731319374e-08,-494209.4097,-0.01218656921,
-494209.343,0.785,-494209.343,2.731319374e-08,-494209.3763,-0.01218656921,
-494209.3097,0.785,-494209.3097,2.731319374e-08,-494209.343,-0.01218656921,
-494209.2764,0.785,-494209.2764,2.731319374e-08,-494209.3097,-0.01218656921,
-494209.243,0.785,-494209.243,2.731319374e-08,-494209.2764,-0.01218656921,
-494209.2097,0.785,-494209.2097,2.731319374e-08,-494209.243,-0.01218656921,
-494209.1764,0.785,-494209.1764,2.731319374e-08,-494209.2097,-0.01218656921,
-494209.143,0.785,-494209.143,2.731319374e-08,-494209.1764,-0.01218656921,
-494209.1097,0.785,-494209.1097,2.731319374e-08,-494209.143,-0.01218656921,
-494209.0763,0.785,-494209.0763,2.731319374e-08,-494209.1097,-0.01218656921,
-494209.043,0.785,-494209.043,2.731319374e-08,-494209.0763,-0.01218656921,
-494209.0097,0.785,-494209.0097,2.731319374e-08,-494209.043,-0.01218656921,
-494208.9763,0.785,-494208.9763,2.731319374e-08,-494209.0097,-0.01218656921,
-494208.943,0.785,-494208.943,2.731319374e-08,-494208.9763,-0.01218656921,
-494208.9097,0.785,-494208.9097,2.731319374e-08,-494208.943,-0.01218656921,
-494208.8764,0.785,-494208.8764,2.731319374e-08,-494208.9097,-0.01218656921,
-494208.843,0.785,-494208.843,2.731319374e-08,-494208.8764,-0.01218656921,
-494208.8097,0.785,-494208.8097,2.731319374e-08,-494208.843,-0.01218656921,
-494208.7764,0.785,-494208.7764,2.731319374e-08,-494208.8097,-0.01218656921,
-494208.743,0.785,-494208.743,2.731319374e-08,-494208.7764,-0.01218656921,
-494208.7097,0.785,-494208.7097,2.731319374e-08,-494208.743,-0.01218656921,
-494208.6763,0.785,-494208.6763,2.731319374e-08,-494208.7097,-0.01218656921,
-494208.643,0.785,-494208.643,2.731319374e-08,-494208.6763,-0.01218656921,
-494208.6097,0.785,-494208.6097,2.731319374e-08,-494208.643,-0.01218656921,
-494208.5763,0.785,-494208.5763,2.731319374e-08,-494208.6097,-0.01218656921,
-494208.543,0.785,-494208.543,2.731319374e-08,-494208.5763,-0.01218656921,
-494208.5097,0.785,-494208.5097,2.731319374e-08,-494208.543,-0.01218656921,
-494208.4763,0.785,-494208.4763,2.731319374e-08,-494208.5097,-0.01218656921,
-494208.443,0.785,-494208.443,2.731319374e-08,-494208.4763,-0.01218656921,
-494208.4097,0.785,-494208.4097,2.731319374e-08,-494208.443,-0.01218656921,
-494208.3763,0.785,-494208.3763,2.731319374e-08,-494208.4097,-0.01218656921,
-494208.343,0.785,-494208.343,2.731319374e-08,-494208.3763,-0.01218656921,
-494208.3097,0.785,-494208.3097,2.731319374e-08,-494208.343,-0.01218656921,
-494208.2763,0.785,-494208.2763,2.731319374e-08,-494208.3097,-0.01218656921,
-494208.243,0.785,-494208.243,2.731319374e-08,-494208.2763,-0.01218656921,
-494208.2097,0.785,-494208.2097,2.731319374e-08,-494208.243,-0.01218656921,
-494208.1763,0.785,-494208.1763,2.731319374e-08,-494208.2097,-0.01218656921,
-494208.143,0.785,-494208.143,2.731319374e-08,-494208.1763,-0.01218656921,
-494208.1097,0.785,-494208.1097,2.731319374e-08,-494208.143,-0.01218656921,
-494208.0763,0.785,-494208.0763,2.731319374e-08,-494208.1097,-0.01218656921,
-494208.043,0.785,-494208.043,2.731319374e-08,-494208.0763,-0.01218656921,
-494208.0097,0.785,-494208.0097,2.731319374e-08,-494208.043,-0.01218656921,
-494207.9763,0.785,-494207.9763,2.731319374e-08,-494208.0097,-0.01218656921,
-494207.943,0.785,-494207.943,2.731319374e-08,-494207.9763,-0.01218656921,
-494207.9097,0.785,-494207.9097,2.731319374e-08,-494207.943,-0.01218656921,
-494207.8763,0.785,-494207.8763,2.731319374e-08,-494207.9097,-0.01218656921,
-494207.843,0.785,-494207.843,2.731319374e-08,-494207.8763,-0.01218656921,
-494207.8097,0.785,-494207.8097,2.731319374e-08,-494207.843,-0.01218656921,
-494207.7763,0.785,-494207.7763,2.731319374e-08,-494207.8097,-0.01218656921,
-494207.743,0.785,-494207.743,2.731319374e-08,-494207.7763,-0.01218656921,
-494207.7097,0.785,-494207.7097,2.731319374e-08,-494207.743,-0.01218656921,
-494207.6763,0.785,-494207.6763,2.731319374e-08,-494207.7097,-0.01218656921,
-494207.643,0.785,-494207.643,2.731319374e-08,-494207.6763,-0.01218656921,
-494207.6097,0.785,-494207.6097,2.731319374e-08,-494207.643,-0.01218656921,
-494207.5763,0.785,-494207.5763,2.731319374e-08,-494207.6097,-0.01218656921,
-494207.543,0.785,-494207.543,2.731319374e-08,-494207.5763,-0.01218656921,
-494207.5097,0.785,-494207.5097,2.731319374e-08,-494207.543,-0.01218656921,
-494207.4763,0.785,-494207.4763,2.731319374e-08,-494207.5097,-0.01218656921,
-494207.443,0.785,-494207.443,2.731319374e-08,-494207.4763,-0.01218656921,
-494207.4097,0.785,-494207.4097,2.731319374e-08,-494207.443,-0.01218656921,
-494207.3763,0.785,-494207.3763,2.731319374e-08,-494207.4097,-0.01218656921,
-494207.343,0.785,-494207.343,2.731319374e-08,-494207.3763,-0.01218656921,
-494207.3097,0.785,-494207.3097,2.731319374e-08,-494207.343,-0.01218656921,
-494207.2763,0.785,-494207.2763,2.731319374e-08,-494207.3097,-0.01218656921,
-494207.243,0.785,-494207.243,2.731319374e-08,-494207.2763,-0.01218656921,
-494207.2097,0.785,-494207.2097,2.731319374e-08,-494207.243,-0.01218656921,
-494207.1763,0.785,-494207.1763,2.731319374e-08,-494207.2097,-0.01218656921,
-494207.143,0.785,-494207.143,2.731319374e-08,-494207.1763,-0.01218656921,
-494207.1097,0.785,-494207.1097,2.731319374e-08,-494207.143,-0.01218656921,
-494207.0763,0.785,-494207.0763,2.731319374e-08,-494207.1097,-0.01218656921,
-494207.0431,0.785,-494207.0431,2.731319374e-08,-494207.0763,-0.01218656921,
-494207.0097,0.785,-494207.0097,2.731319374e-08,-494207.0431,-0.01218656921,
-494206.9764,0.785,-494206.9764,2.731319374e-08,-494207.0097,-0.01218656921,
-494206.943,0.785,-494206.943,2.731319374e-08,-494206.9764,-0.01218656921,
-494206.9097,0.785,-494206.9097,2.731319374e-08,-494206.943,-0.01218656921,
-494206.8764,0.785,-494206.8764,2.731319374e-08,-494206.9097,-0.01218656921,
-494206.843,0.785,-494206.843,2.731319374e-08,-494206.8764,-0.01218656921,
-494206.8097,0.785,-494206.8097,2.731319374e-08,-494206.843,-0.01218656921,
-494206.7763,0.785,-494206.7763,2.731319374e-08,-494206.8097,-0.01218656921,
-494206.743,0.785,-494206.743,2.731319374e-08,-494206.7763,-0.01218656921,
-494206.7097,0.785,-494206.7097,2.731319374e-08,-494206.743,-0.01218656921,
-494206.6763,0.785,-494206.6763,2.731319374e-08,-494206.7097,-0.01218656921,
-494206.643,0.785,-494206.643,2.731319374e-08,-494206.6763,-0.01218656921,
-494206.6097,0.785,-494206.6097,2.731319374e-08,-494206.643,-0.01218656921,
-494206.5763,0.785,-494206.5763,2.731319374e-08,-494206.6097,-0.01218656921,
-494206.543,0.785,-494206.543,2.731319374e-08,-494206.5763,-0.01218656921,
-494206.5097,0.785,-494206.5097,2.731319374e-08,-494206.543,-0.01218656921,
-494206.4763,0.785,-494206.4763,2.731319374e-08,-494206.5097,-0.01218656921,
-494206.443,0.785,-494206.443,2.731319374e-08,-494206.4763,-0.01218656921,
-494206.4097,0.785,-494206.4097,2.731319374e-08,-494206.443,-0.01218656921,
-494206.3763,0.785,-494206.3763,2.731319374e-08,-494206.4097,-0.01218656921,
-494206.343,0.785,-494206.343,2.731319374e-08,-494206.3763,-0.01218656921,
-494206.3097,0.785,-494206.3097,2.731319374e-08,-494206.343,-0.01218656921,
-494206.2763,0.785,-494206.2763,2.731319374e-08,-494206.3097,-0.01218656921,
-494206.243,0.785,-494206.243,2.731319374e-08,-494206.2763,-0.01218656921,
-494206.2097,0.785,-494206.2097,2.731319374e-08,-494206.243,-0.01218656921,
-494206.1763,0.785,-494206.1763,2.731319374e-08,-494206.2097,-0.01218656921,
-494206.143,0.785,-494206.143,2.731319374e-08,-494206.1763,-0.01218656921,
-494206.1097,0.785,-494206.1097,2.731319374e-08,-494206.143,-0.01218656921,
-494206.0763,0.785,-494206.0763,2.731319374e-08,-494206.1097,-0.01218656921,
-494206.043,0.785,-494206.043,2.731319374e-08,-494206.0763,-0.01218656921,
-494206.0097,0.785,-494206.0097,2.731319374e-08,-494206.043,-0.01218656921,
-494205.9763,0.785,-494205.9763,2.731319374e-08,-494206.0097,-0.01218656921,
-494205.943,0.785,-494205.943,2.731319374e-08,-494205.9763,-0.01218656921,
-494205.9097,0.785,-494205.9097,2.731319374e-08,-494205.943,-0.01218656921,
-494205.8763,0.785,-494205.8763,2.731319374e-08,-494205.9097,-0.01218656921,
-494205.843,0.785,-494205.843,2.731319374e-08,-494205.8763,-0.01218656921,
-494205.8097,0.785,-494205.8097,2.731319374e-08,-494205.843,-0.01218656921,
-494205.7763,0.785,-494205.7763,2.731319374e-08,-494205.8097,-0.01218656921,
-494205.743,0.785,-494205.743,2.731319374e-08,-494205.7763,-0.01218656921,
-494205.7097,0.785,-494205.7097,2.731319374e-08,-494205.743,-0.01218656921,
-494205.6763,0.785,-494205.6763,2.731319374e-08,-494205.7097,-0.01218656921,
-494205.643,0.785,-494205.643,2.731319374e-08,-494205.6763,-0.01218656921,
-494205.6097,0.785,-494205.6097,2.731319374e-08,-494205.643,-0.01218656921,
-494205.5763,0.785,-494205.5763,2.731319374e-08,-494205.6097,-0.01218656921,
-494205.543,0.785,-494205.543,2.731319374e-08,-494205.5763,-0.01218656921,
-494205.5097,0.785,-494205.5097,2.731319374e-08,-494205.543,-0.01218656921,
-494205.4763,0.785,-494205.4763,2.731319374e-08,-494205.5097,-0.01218656921,
-494205.443,0.785,-494205.443,2.731319374e-08,-494205.4763,-0.01218656921,
-494205.4097,0.785,-494205.4097,2.731319374e-08,-494205.443,-0.01218656921,
 , , , ,-494205.4097,-0.01218656921,
